0.00000,nan,nan,nan,nan,0.50000,0.00000
0.50000,0.05480,0.16501,0.16946,0.17057,0.44812,0.74540
1.00000,0.00409,0.01184,0.01205,0.01210,0.47784,0.04909
1.50000,0.03366,0.05432,0.05595,0.05636,0.47391,0.32864
2.00000,0.04886,0.17086,0.23875,0.25572,0.39043,0.52086
2.50000,0.00207,0.00636,0.00753,0.00783,0.42584,0.02895
3.00000,0.09138,0.30589,0.34930,0.36015,0.28588,0.99689
3.50000,0.11314,0.41850,0.44543,0.45216,0.13313,0.18903
4.00000,0.01433,0.03761,0.03879,0.03909,0.13828,0.29763
4.50000,0.00947,0.01863,0.01873,0.01875,0.15149,0.13252
5.00000,0.00743,0.01646,0.01732,0.01754,0.16583,0.07427
5.50000,0.01123,0.03345,0.03591,0.03653,0.17300,0.20222
6.00000,0.02787,0.05902,0.06659,0.06848,0.16909,0.27460
6.50000,0.00613,0.01838,0.01866,0.01873,0.18307,0.13483
7.00000,0.01420,0.02832,0.02832,0.02832,0.19285,0.11363
7.50000,0.01580,0.02853,0.02891,0.02901,0.20275,0.28414
8.00000,0.00697,0.01558,0.01752,0.01800,0.21919,0.09764
8.50000,0.02000,0.04424,0.04672,0.04734,0.22200,0.27983
9.00000,0.01295,0.02138,0.02146,0.02148,0.23645,0.25151
9.50000,0.00647,0.01728,0.02003,0.02071,0.25377,0.12382
10.00000,0.02073,0.03099,0.03126,0.03133,0.26423,0.14715
10.50000,0.02249,0.04355,0.04541,0.04588,0.26788,0.47984
11.00000,0.00673,0.02530,0.03433,0.03658,0.28255,0.10929
11.50000,0.02185,0.04218,0.04580,0.04670,0.28735,0.38061
12.00000,0.00356,0.00921,0.01032,0.01059,0.31419,0.06415
12.50000,0.02314,0.05823,0.06618,0.06817,0.30868,0.34018
13.00000,0.00982,0.02146,0.02301,0.02340,0.32895,0.17679
13.50000,0.02007,0.04346,0.04489,0.04525,0.33375,0.28105
14.00000,0.00553,0.01454,0.01615,0.01655,0.36178,0.06630
14.50000,0.01528,0.03002,0.03298,0.03372,0.37852,0.18338
15.00000,0.02841,0.05421,0.05654,0.05712,0.37492,0.17044
15.50000,0.01321,0.03278,0.03693,0.03796,0.39039,0.14764
16.00000,0.02100,0.04398,0.04786,0.04882,0.39597,0.26029
16.50000,0.00624,0.01876,0.02151,0.02220,0.42710,0.07484
17.00000,0.01183,0.02502,0.02938,0.03047,0.45370,0.18926
17.50000,0.01284,0.01755,0.01783,0.01790,0.49131,0.13060
18.00000,0.00982,0.02273,0.02434,0.02474,0.52558,0.05671
18.50000,0.00792,0.02880,0.03211,0.03294,0.55419,0.11094
19.00000,0.01049,0.01990,0.02034,0.02045,0.59874,0.16791
19.50000,0.04182,0.06416,0.06756,0.06841,0.57794,0.29151
20.00000,0.00878,0.02288,0.02722,0.02831,0.62088,0.14045
20.50000,0.01812,0.03289,0.03333,0.03344,0.64956,0.36241
21.00000,0.00943,0.01783,0.01858,0.01876,0.70869,0.03773
21.50000,0.15041,0.22991,0.23697,0.23874,0.47384,0.77711
22.00000,0.22383,0.60474,0.61629,0.61918,0.02483,0.70439
22.50000,0.00681,0.01697,0.01863,0.01905,0.05155,0.12259
23.00000,0.01003,0.02207,0.02214,0.02216,0.07413,0.14048
23.50000,0.01111,0.02900,0.03043,0.03079,0.09107,0.17769
24.00000,0.01446,0.03453,0.04178,0.04360,0.10352,0.44639
24.50000,0.00384,0.01216,0.01374,0.01413,0.13399,0.04341
25.00000,0.04493,0.13090,0.14632,0.15017,0.07057,0.34651
25.50000,0.01054,0.01952,0.02026,0.02045,0.09445,0.25293
26.00000,0.00858,0.01924,0.02151,0.02208,0.11853,0.19013
