0.00000,nan,nan,nan,nan,0.50000,0.00000
0.50000,0.00118,0.00198,0.00198,0.00199,1.00000,0.01895
1.00000,0.00073,0.00184,0.00186,0.00187,1.00000,0.00881
1.50000,0.00089,0.00116,0.00117,0.00117,1.00000,0.01066
2.00000,0.00073,0.00145,0.00171,0.00177,1.00000,0.01175
2.50000,0.00094,0.00264,0.00308,0.00319,1.00000,0.01310
3.00000,0.00077,0.00180,0.00202,0.00207,1.00000,0.02168
3.50000,0.00097,0.00217,0.00245,0.00251,1.00000,0.01936
4.00000,0.00081,0.00198,0.00211,0.00215,1.00000,0.01946
4.50000,0.00069,0.00192,0.00212,0.00217,1.00000,0.00695
5.00000,0.00045,0.00143,0.00161,0.00166,1.00000,0.00725
5.50000,0.00116,0.00267,0.00291,0.00297,1.00000,0.01393
6.00000,0.00074,0.00181,0.00184,0.00184,1.00000,0.01338
6.50000,0.00040,0.00132,0.00156,0.00162,1.00000,0.00405
7.00000,0.00093,0.00166,0.00167,0.00167,1.00000,0.01111
7.50000,0.00049,0.00144,0.00156,0.00158,1.00000,0.00876
8.00000,0.00126,0.00255,0.00282,0.00289,1.00000,0.02772
8.50000,0.00116,0.00206,0.00211,0.00212,1.00000,0.01389
9.00000,0.00092,0.00186,0.00200,0.00204,1.00000,0.01473
9.50000,0.00077,0.00205,0.00253,0.00265,1.00000,0.01385
10.00000,0.00105,0.00232,0.00245,0.00248,1.00000,0.02107
10.50000,0.00073,0.00202,0.00245,0.00256,1.00000,0.01310
11.00000,0.00112,0.00217,0.00233,0.00237,1.00000,0.01340
11.50000,0.00133,0.00247,0.00249,0.00249,1.00000,0.02399
12.00000,0.00083,0.00227,0.00281,0.00295,1.00000,0.01498
12.50000,0.00095,0.00202,0.00225,0.00231,1.00000,0.02086
13.00000,0.00081,0.00218,0.00232,0.00236,1.00000,0.01466
13.50000,0.00098,0.00253,0.00271,0.00275,1.00000,0.00980
14.00000,0.00071,0.00159,0.00191,0.00198,1.00000,0.01279
14.50000,0.00172,0.00326,0.00349,0.00354,1.00000,0.01376
15.00000,0.00077,0.00139,0.00146,0.00148,1.00000,0.00617
15.50000,0.00087,0.00238,0.00286,0.00298,1.00000,0.01395
16.00000,0.00052,0.00106,0.00108,0.00108,1.00000,0.00732
16.50000,0.00065,0.00154,0.00172,0.00177,1.00000,0.00650
17.00000,0.00059,0.00091,0.00093,0.00093,1.00000,0.00593
17.50000,0.00041,0.00127,0.00136,0.00139,1.00000,0.00580
18.00000,0.00059,0.00169,0.00188,0.00193,1.00000,0.00587
18.50000,0.00077,0.00163,0.00181,0.00186,1.00000,0.01078
19.00000,0.00128,0.00210,0.00219,0.00222,1.00000,0.01539
19.50000,0.00088,0.00237,0.00271,0.00280,1.00000,0.01407
20.00000,0.00097,0.00194,0.00196,0.00197,1.00000,0.01555
20.50000,0.00125,0.00250,0.00266,0.00270,1.00000,0.01248
21.00000,0.00119,0.00270,0.00326,0.00340,1.00000,0.02138
21.50000,0.00088,0.00229,0.00233,0.00234,1.00000,0.01407
22.00000,0.00097,0.00174,0.00191,0.00196,1.00000,0.01360
22.50000,0.00056,0.00137,0.00143,0.00145,1.00000,0.00789
23.00000,0.00081,0.00208,0.00253,0.00264,1.00000,0.02913
23.50000,0.00077,0.00184,0.00207,0.00212,1.00000,0.01230
24.00000,0.00063,0.00169,0.00184,0.00187,1.00000,0.00632
24.50000,0.00107,0.00195,0.00200,0.00201,1.00000,0.01928
25.00000,0.00096,0.00205,0.00215,0.00218,1.00000,0.02111
25.50000,0.00090,0.00237,0.00278,0.00288,1.00000,0.01991
26.00000,0.00011,0.00013,0.00013,0.00014,1.00000,0.00087
26.50000,0.00121,0.00230,0.00241,0.00244,1.00000,0.01934
27.00000,0.00090,0.00145,0.00155,0.00158,1.00000,0.00900
27.50000,0.00101,0.00215,0.00230,0.00234,1.00000,0.01211
28.00000,0.00045,0.00113,0.00115,0.00115,1.00000,0.00903
28.50000,0.00105,0.00288,0.00327,0.00337,1.00000,0.01687
29.00000,0.00065,0.00162,0.00167,0.00168,1.00000,0.01163
29.50000,0.00086,0.00229,0.00242,0.00245,1.00000,0.01720
30.00000,0.00107,0.00273,0.00285,0.00288,1.00000,0.02140
30.50000,0.00036,0.00109,0.00128,0.00132,1.00000,0.00359
31.00000,0.00092,0.00269,0.00292,0.00297,1.00000,0.01480
31.50000,0.00090,0.00240,0.00256,0.00260,1.00000,0.02156
32.00000,0.00086,0.00160,0.00160,0.00161,1.00000,0.01381
32.50000,0.00088,0.00237,0.00275,0.00284,1.00000,0.02122
33.00000,0.00061,0.00130,0.00139,0.00141,1.00000,0.00983
33.50000,0.00064,0.00151,0.00160,0.00162,1.00000,0.00902
34.00000,0.00083,0.00141,0.00145,0.00146,1.00000,0.00495
34.50000,0.00049,0.00114,0.00124,0.00126,1.00000,0.00490
35.00000,0.00058,0.00093,0.00094,0.00095,1.00000,0.00694
35.50000,0.00055,0.00143,0.00150,0.00152,1.00000,0.00654
36.00000,0.00042,0.00109,0.00116,0.00118,1.00000,0.00586
36.50000,0.00086,0.00223,0.00286,0.00302,1.00000,0.02246
37.00000,0.00105,0.00240,0.00264,0.00270,1.00000,0.01047
37.50000,0.00084,0.00131,0.00134,0.00135,1.00000,0.00673
38.00000,0.00133,0.00214,0.00215,0.00215,1.00000,0.02669
38.50000,0.00074,0.00178,0.00180,0.00180,1.00000,0.01638
39.00000,0.00079,0.00153,0.00162,0.00164,1.00000,0.02203
39.50000,0.00015,0.00026,0.00028,0.00028,1.00000,0.00117
40.00000,0.00108,0.00237,0.00239,0.00240,1.00000,0.01725
40.50000,0.00071,0.00129,0.00130,0.00130,1.00000,0.00711
41.00000,0.00107,0.00275,0.00348,0.00367,1.00000,0.02996
41.50000,0.00066,0.00158,0.00170,0.00173,1.00000,0.00397
42.00000,0.00049,0.00092,0.00096,0.00097,1.00000,0.00592
42.50000,0.00063,0.00155,0.00161,0.00162,1.00000,0.00758
43.00000,0.00069,0.00189,0.00201,0.00203,1.00000,0.01111
43.50000,0.00052,0.00109,0.00124,0.00128,1.00000,0.00937
44.00000,0.00112,0.00171,0.00173,0.00174,1.00000,0.00895
44.50000,0.00090,0.00193,0.00202,0.00204,1.00000,0.01085
45.00000,0.00010,0.00010,0.00010,0.00010,1.00000,0.00060
45.50000,0.00086,0.00231,0.00235,0.00236,1.00000,0.01899
46.00000,0.00102,0.00173,0.00182,0.00184,1.00000,0.01019
46.50000,0.00102,0.00249,0.00323,0.00341,1.00000,0.02863
47.00000,0.00010,0.00010,0.00010,0.00010,1.00000,0.00060
47.50000,0.00092,0.00217,0.00225,0.00227,1.00000,0.01295
48.00000,0.00119,0.00149,0.00152,0.00152,1.00000,0.00475
48.50000,0.00093,0.00154,0.00163,0.00165,1.00000,0.01490
49.00000,0.00105,0.00214,0.00225,0.00228,1.00000,0.00838
49.50000,0.00130,0.00173,0.00176,0.00176,1.00000,0.01037
50.00000,0.00086,0.00242,0.00265,0.00271,1.00000,0.00859
50.50000,0.00107,0.00235,0.00261,0.00267,1.00000,0.01704
51.00000,0.00069,0.00148,0.00165,0.00169,1.00000,0.01110
51.50000,0.00017,0.00029,0.00030,0.00031,1.00000,0.00102
52.00000,0.00068,0.00190,0.00204,0.00208,1.00000,0.01083
52.50000,0.00156,0.00237,0.00238,0.00238,1.00000,0.02806
53.00000,0.00205,0.00351,0.00386,0.00395,1.00000,0.03285
53.50000,0.00058,0.00155,0.00179,0.00185,1.00000,0.01501
54.00000,0.00103,0.00251,0.00276,0.00282,1.00000,0.02668
54.50000,0.00077,0.00200,0.00214,0.00218,1.00000,0.01836
55.00000,0.00079,0.00183,0.00197,0.00200,1.00000,0.01111
55.50000,0.00051,0.00189,0.00220,0.00227,1.00000,0.01117
56.00000,0.00110,0.00199,0.00199,0.00199,1.00000,0.01754
56.50000,0.00073,0.00217,0.00237,0.00242,1.00000,0.01018
57.00000,0.00105,0.00190,0.00205,0.00209,1.00000,0.01255
57.50000,0.00054,0.00158,0.00178,0.00183,1.00000,0.00542
58.00000,0.00074,0.00172,0.00179,0.00181,1.00000,0.02060
58.50000,0.00081,0.00211,0.00236,0.00242,1.00000,0.01952
59.00000,0.00089,0.00173,0.00174,0.00175,1.00000,0.01421
59.50000,0.00026,0.00039,0.00040,0.00040,1.00000,0.00206
60.00000,0.00118,0.00236,0.00258,0.00264,1.00000,0.01894
60.50000,0.00080,0.00224,0.00256,0.00264,1.00000,0.01273
61.00000,0.00099,0.00228,0.00228,0.00229,1.00000,0.01978
61.50000,0.00071,0.00212,0.00248,0.00257,1.00000,0.01423
62.00000,0.00124,0.00345,0.00378,0.00386,1.00000,0.02226
62.50000,0.00049,0.00115,0.00122,0.00124,1.00000,0.00791
63.00000,0.00067,0.00126,0.00134,0.00136,1.00000,0.00806
63.50000,0.00051,0.00093,0.00095,0.00095,1.00000,0.00515
64.00000,0.00014,0.00022,0.00023,0.00023,1.00000,0.00087
64.50000,0.00095,0.00095,0.00095,0.00095,1.00000,0.00189
65.00000,0.00102,0.00194,0.00197,0.00198,1.00000,0.03061
65.50000,0.00081,0.00230,0.00269,0.00279,1.00000,0.01292
66.00000,0.00086,0.00168,0.00173,0.00174,1.00000,0.01717
66.50000,0.00093,0.00174,0.00180,0.00181,1.00000,0.01299
