0.00327,0.00211,0.00116
0.03064,0.02876,0.00189
0.09909,0.09856,0.00053
0.14475,0.14429,0.00046
0.27486,0.27476,0.00010
0.29644,0.29446,0.00198
0.35110,0.34973,0.00137
0.41211,0.41013,0.00199
0.56709,0.56699,0.00010
0.58959,0.58949,0.00010
0.59878,0.59691,0.00187
0.68416,0.68406,0.00010
0.75610,0.75561,0.00049
0.89205,0.89031,0.00174
1.05484,1.05438,0.00046
1.32521,1.32448,0.00073
1.36251,1.36158,0.00093
1.43755,1.43666,0.00088
1.44413,1.44297,0.00116
1.48912,1.48795,0.00117
1.54983,1.54926,0.00057
1.55371,1.55194,0.00177
1.55512,1.55459,0.00054
1.67749,1.67667,0.00082
1.70895,1.70832,0.00063
1.80730,1.80646,0.00085
1.88075,1.88016,0.00060
1.99806,1.99796,0.00010
2.13691,2.13372,0.00319
2.14170,2.14160,0.00010
2.28089,2.28070,0.00019
2.34428,2.34390,0.00038
2.35211,2.35138,0.00073
2.37912,2.37778,0.00134
2.38075,2.38013,0.00062
2.51869,2.51819,0.00050
2.56398,2.56191,0.00207
2.63550,2.63384,0.00166
2.65765,2.65653,0.00112
2.67216,2.67082,0.00134
2.73143,2.73072,0.00071
2.75546,2.75522,0.00024
2.76864,2.76773,0.00091
2.79866,2.79856,0.00010
2.86990,2.86942,0.00048
2.87923,2.87841,0.00082
2.90932,2.90863,0.00069
2.90960,2.90950,0.00010
2.92149,2.92139,0.00010
3.12342,3.12332,0.00010
3.14436,3.14296,0.00140
3.17041,3.16789,0.00251
3.17051,3.17041,0.00010
3.25995,3.25985,0.00010
3.26228,3.26119,0.00109
3.33696,3.33539,0.00157
3.38568,3.38393,0.00175
3.44853,3.44824,0.00028
3.47768,3.47691,0.00077
3.51708,3.51698,0.00010
3.51778,3.51760,0.00018
3.52746,3.52736,0.00010
3.59757,3.59542,0.00215
3.77112,3.77102,0.00010
3.77751,3.77699,0.00052
3.83221,3.83211,0.00010
3.84652,3.84472,0.00180
3.87876,3.87710,0.00166
3.94135,3.94072,0.00063
3.96254,3.96069,0.00185
3.97195,3.97140,0.00054
4.01808,4.01798,0.00010
4.03789,4.03698,0.00091
4.17110,4.17100,0.00010
4.20983,4.20963,0.00020
4.33458,4.33241,0.00217
4.53869,4.53829,0.00040
4.53952,4.53942,0.00010
4.76056,4.76040,0.00016
4.87130,4.87029,0.00101
4.90263,4.90253,0.00010
4.93516,4.93506,0.00010
4.97784,4.97618,0.00166
4.99715,4.99705,0.00010
5.04022,5.03990,0.00032
5.12380,5.12211,0.00169
5.15256,5.15246,0.00010
5.28178,5.27880,0.00297
5.39027,5.39017,0.00010
5.47087,5.46910,0.00178
5.53187,5.53003,0.00184
5.54809,5.54632,0.00177
5.56242,5.56212,0.00030
5.58823,5.58713,0.00110
5.74184,5.74174,0.00010
5.76211,5.76201,0.00010
5.76288,5.76251,0.00038
5.86219,5.86142,0.00077
5.89100,5.89067,0.00033
6.05189,6.05179,0.00010
6.31150,6.31140,0.00010
6.43370,6.43360,0.00010
6.45176,6.45166,0.00010
6.48473,6.48310,0.00162
6.58344,6.58181,0.00162
6.70524,6.70357,0.00167
6.71160,6.71078,0.00082
6.77924,6.77914,0.00010
6.90994,6.90870,0.00124
6.96316,6.96306,0.00010
7.00105,7.00007,0.00097
7.00630,7.00472,0.00158
7.13351,7.13341,0.00010
7.20571,7.20561,0.00010
7.34087,7.34077,0.00010
7.36202,7.36192,0.00010
7.36594,7.36584,0.00010
7.38842,7.38720,0.00122
7.48662,7.48652,0.00010
7.52792,7.52782,0.00010
7.59737,7.59519,0.00218
7.63422,7.63366,0.00056
7.64819,7.64733,0.00087
7.66708,7.66419,0.00289
7.70144,7.70077,0.00067
7.79237,7.79169,0.00068
7.81732,7.81678,0.00055
7.86770,7.86549,0.00220
7.92882,7.92775,0.00108
7.98443,7.98233,0.00209
8.07644,8.07432,0.00212
8.15851,8.15687,0.00164
8.19890,8.19702,0.00187
8.26936,8.26825,0.00111
8.32725,8.32715,0.00010
8.38570,8.38560,0.00010
8.54549,8.54398,0.00151
8.54692,8.54556,0.00136
8.55102,8.55078,0.00024
8.64715,8.64510,0.00204
8.69565,8.69555,0.00010
8.71550,8.71474,0.00076
8.88277,8.88215,0.00062
8.92996,8.92922,0.00074
9.07718,9.07708,0.00010
9.09802,9.09712,0.00090
9.09877,9.09864,0.00013
9.09995,9.09985,0.00010
9.19249,9.19225,0.00024
9.25178,9.25105,0.00073
9.26496,9.26380,0.00116
9.44397,9.44132,0.00265
9.48009,9.47918,0.00092
9.52517,9.52356,0.00161
9.54278,9.54029,0.00248
9.55559,9.55541,0.00018
9.75309,9.75299,0.00010
9.76048,9.75835,0.00213
9.77827,9.77661,0.00166
9.91573,9.91500,0.00072
9.92460,9.92335,0.00125
9.93426,9.93416,0.00010
9.96853,9.96823,0.00030
10.02828,10.02763,0.00066
10.06444,10.06434,0.00010
10.08462,10.08206,0.00256
10.23598,10.23501,0.00097
10.27075,10.27065,0.00010
10.30378,10.30345,0.00033
10.32368,10.32358,0.00010
10.37134,10.37082,0.00052
10.47560,10.47438,0.00122
10.50668,10.50511,0.00157
10.61185,10.60948,0.00237
10.76764,10.76667,0.00097
10.77853,10.77843,0.00010
10.96854,10.96844,0.00010
10.99140,10.98981,0.00159
11.09590,11.09347,0.00243
11.09689,11.09590,0.00099
11.12505,11.12255,0.00249
11.16004,11.15896,0.00108
11.20190,11.20180,0.00010
11.24514,11.24485,0.00028
11.27390,11.27173,0.00217
11.31809,11.31641,0.00168
11.37683,11.37607,0.00077
11.51413,11.51403,0.00010
11.55534,11.55524,0.00010
11.59094,11.58970,0.00123
11.62583,11.62573,0.00010
11.65016,11.65006,0.00010
11.73486,11.73404,0.00082
11.78136,11.78053,0.00083
11.90149,11.89854,0.00295
11.93298,11.93172,0.00126
12.00180,12.00155,0.00025
12.04003,12.03932,0.00071
12.05613,12.05533,0.00080
