0.00400,0.00211,0.00189,0.00000
0.03364,0.02876,0.00489,0.00000
0.09866,0.09856,0.00010,0.00000
0.16435,0.14429,0.02006,0.00000
0.24821,0.24811,0.00010,0.00000
0.29643,0.29446,0.00197,0.00000
0.29912,0.29902,0.00010,0.00000
0.44154,0.44084,0.00069,0.00000
0.49238,0.47667,0.01571,0.00000
0.58469,0.56699,0.01770,0.09100
0.59714,0.58949,0.00765,0.09100
0.60396,0.59714,0.00682,0.09100
0.65322,0.64842,0.00480,0.09100
0.69942,0.68234,0.01708,0.09100
0.71139,0.69942,0.01197,0.09100
1.05431,1.05421,0.00010,0.13204
1.07240,1.05438,0.01802,0.13204
1.20089,1.19239,0.00850,0.13204
1.33631,1.33306,0.00324,0.13204
1.36141,1.35085,0.01056,0.13204
1.38988,1.38978,0.00010,0.13204
1.43676,1.43666,0.00010,0.13204
1.45581,1.44297,0.01284,0.13204
1.53062,1.52649,0.00413,0.10693
1.55469,1.55459,0.00010,0.10693
1.57297,1.57177,0.00120,0.10693
1.57899,1.57366,0.00533,0.10693
1.60411,1.59689,0.00722,0.10693
1.69423,1.69413,0.00010,0.10693
1.71824,1.70453,0.01371,0.10693
1.82403,1.80646,0.01757,0.10693
1.87160,1.86885,0.00275,0.10693
1.88026,1.88016,0.00010,0.10693
1.89657,1.89647,0.00010,0.10693
1.91769,1.90353,0.01417,0.10693
1.97593,1.96747,0.00846,0.10693
2.08272,2.06860,0.01413,0.14986
2.08282,2.08272,0.00010,0.14986
2.10963,2.10953,0.00010,0.14986
2.20862,2.20852,0.00010,0.14986
2.25920,2.25910,0.00010,0.14986
2.27166,2.26816,0.00349,0.14986
2.45856,2.44026,0.01830,0.14986
2.46081,2.46071,0.00010,0.14986
2.53472,2.53462,0.00010,0.07284
2.57302,2.55490,0.01812,0.07284
2.57616,2.57302,0.00313,0.07284
2.65023,2.65013,0.00010,0.07284
2.66771,2.66761,0.00010,0.07284
2.73679,2.72822,0.00856,0.07284
2.78274,2.76035,0.02239,0.07284
2.79816,2.79806,0.00010,0.07284
2.83228,2.82207,0.01022,0.07284
2.95467,2.95457,0.00010,0.07284
3.36333,3.36323,0.00010,0.12585
3.41086,3.39391,0.01694,0.12585
3.63974,3.63964,0.00010,0.03409
3.69892,3.68016,0.01875,0.03409
3.70668,3.70310,0.00358,0.03409
3.99932,3.99922,0.00010,0.03409
4.20707,4.19053,0.01655,0.04507
4.20969,4.20707,0.00261,0.04507
4.31658,4.29456,0.02202,0.04507
4.43211,4.41271,0.01940,0.04507
4.50704,4.50694,0.00010,0.12117
4.50876,4.50800,0.00076,0.12117
4.55933,4.55707,0.00226,0.12117
4.59683,4.59673,0.00010,0.12117
4.60513,4.59897,0.00616,0.12117
4.61915,4.60667,0.01248,0.12117
4.78768,4.77258,0.01511,0.12117
4.81571,4.79852,0.01718,0.12117
4.93075,4.90072,0.03003,0.12117
4.94610,4.94047,0.00563,0.12117
4.95616,4.95370,0.00246,0.12117
5.32810,5.31926,0.00884,0.18456
5.36482,5.36052,0.00429,0.18456
5.38347,5.37216,0.01131,0.18456
5.38758,5.38347,0.00411,0.18456
5.40395,5.38758,0.01637,0.18456
5.52924,5.52126,0.00799,0.08985
5.68209,5.66318,0.01891,0.08985
5.92311,5.91658,0.00653,0.08985
5.95450,5.95440,0.00010,0.08985
6.01253,6.00389,0.00864,0.06706
6.11717,6.10062,0.01655,0.06706
6.15314,6.15304,0.00010,0.06706
6.18635,6.18625,0.00010,0.06706
6.21877,6.20075,0.01802,0.06706
6.22894,6.22884,0.00010,0.06706
6.29172,6.27050,0.02122,0.06706
6.44791,6.43176,0.01615,0.06706
6.47465,6.45456,0.02009,0.06706
6.57586,6.57576,0.00010,0.20191
6.61297,6.60305,0.00992,0.20191
6.61307,6.61297,0.00010,0.20191
6.62301,6.61708,0.00593,0.20191
6.66070,6.64645,0.01425,0.20191
6.71101,6.71091,0.00010,0.20191
6.74454,6.73863,0.00591,0.20191
6.75086,6.74666,0.00420,0.20191
6.89447,6.86530,0.02916,0.20191
6.99597,6.99587,0.00010,0.20191
