0.00400,0.00211,0.00189
0.03364,0.02876,0.00489
0.09866,0.09856,0.00010
0.16435,0.14429,0.02006
0.24821,0.24811,0.00010
0.29643,0.29446,0.00197
0.29912,0.29902,0.00010
0.44154,0.44084,0.00069
0.49238,0.47667,0.01571
0.58469,0.56699,0.01770
0.59714,0.58949,0.00765
0.60396,0.59714,0.00682
0.64887,0.64842,0.00045
0.68402,0.68234,0.00168
0.69603,0.68406,0.01197
1.05431,1.05421,0.00010
1.07240,1.05438,0.01802
1.20089,1.19239,0.00850
1.33631,1.33306,0.00324
1.35706,1.34650,0.01056
1.38553,1.38543,0.00010
1.43676,1.43666,0.00010
1.45581,1.44297,0.01284
1.53062,1.52649,0.00413
1.55469,1.55459,0.00010
1.55949,1.55829,0.00120
1.57710,1.57177,0.00533
1.59063,1.58341,0.00722
1.69234,1.69224,0.00010
1.71824,1.70453,0.01371
1.80818,1.80646,0.00173
1.86972,1.86697,0.00275
1.88026,1.88016,0.00010
1.89657,1.89647,0.00010
1.91769,1.90353,0.01417
1.97593,1.96747,0.00846
2.07488,2.06075,0.01413
2.07498,2.07488,0.00010
2.10963,2.10953,0.00010
2.20862,2.20852,0.00010
2.25731,2.25721,0.00010
2.27166,2.26816,0.00349
2.45856,2.44026,0.01830
2.46081,2.46071,0.00010
2.52124,2.52114,0.00010
2.56776,2.54964,0.01812
2.57090,2.56776,0.00313
2.64239,2.64229,0.00010
2.65231,2.65221,0.00010
2.73679,2.72822,0.00856
2.77490,2.75251,0.02239
2.79816,2.79806,0.00010
2.83228,2.82207,0.01022
2.95467,2.95457,0.00010
3.35898,3.35888,0.00010
3.41086,3.39391,0.01694
3.63539,3.63529,0.00010
3.69457,3.67581,0.01875
3.70668,3.70310,0.00358
3.99932,3.99922,0.00010
4.19167,4.17512,0.01655
4.20619,4.20358,0.00261
4.31308,4.29106,0.02202
4.42685,4.40744,0.01940
4.49164,4.49154,0.00010
4.50876,4.50800,0.00076
4.55933,4.55707,0.00226
4.59156,4.59146,0.00010
4.60513,4.59897,0.00616
4.61761,4.60513,0.01248
4.78768,4.77258,0.01511
4.81045,4.79326,0.01718
4.93075,4.90072,0.03003
4.94084,4.93521,0.00563
4.94330,4.94084,0.00246
5.32810,5.31926,0.00884
5.36482,5.36052,0.00429
5.37737,5.36606,0.01131
5.38148,5.37737,0.00411
5.39785,5.38148,0.01637
5.52315,5.51516,0.00799
5.68209,5.66318,0.01891
5.91701,5.91048,0.00653
5.95450,5.95440,0.00010
6.01253,6.00389,0.00864
6.11717,6.10062,0.01655
6.15314,6.15304,0.00010
6.18635,6.18625,0.00010
6.21351,6.19549,0.01802
6.22284,6.22274,0.00010
6.28562,6.26440,0.02122
6.44791,6.43176,0.01615
6.46855,6.44846,0.02009
6.56976,6.56966,0.00010
6.60687,6.59695,0.00992
6.60697,6.60687,0.00010
6.61691,6.61099,0.00593
6.65544,6.64119,0.01425
6.70491,6.70481,0.00010
6.73716,6.73125,0.00591
6.74136,6.73716,0.00420
6.88497,6.85581,0.02916
6.99071,6.99061,0.00010
7.00085,6.99377,0.00708
7.04200,7.03680,0.00520
7.07483,7.05249,0.02234
7.23824,7.23388,0.00436
7.26335,7.24212,0.02123
7.31915,7.29664,0.02252
7.39379,7.39081,0.00297
7.40925,7.40556,0.00369
7.49897,7.48653,0.01244
7.60453,7.59802,0.00651
7.61528,7.60453,0.01075
7.77256,7.77246,0.00010
7.77327,7.75246,0.02081
7.85877,7.84069,0.01808
7.91668,7.90899,0.00769
7.93861,7.92886,0.00974
8.10410,8.09164,0.01246
8.20349,8.20279,0.00070
8.25825,8.25062,0.00763
8.31664,8.31654,0.00010
8.36156,8.36146,0.00010
8.48228,8.46590,0.01638
8.51790,8.48820,0.02970
8.55898,8.54891,0.01007
8.57212,8.55908,0.01304
8.62912,8.60754,0.02158
8.63859,8.62912,0.00947
8.63869,8.63859,0.00010
8.64629,8.64619,0.00010
8.73382,8.73372,0.00010
8.99676,8.97471,0.02205
9.05781,9.03191,0.02590
9.08678,9.08668,0.00010
9.11860,9.11850,0.00010
9.12430,9.12420,0.00010
9.22116,9.21242,0.00874
9.26556,9.24082,0.02474
9.27375,9.27177,0.00198
9.38649,9.38639,0.00010
9.41191,9.41181,0.00010
9.47082,9.47072,0.00010
9.55792,9.55532,0.00260
9.58267,9.56644,0.01624
9.66495,9.65337,0.01158
9.79107,9.78087,0.01021
9.81123,9.80185,0.00939
9.85098,9.84358,0.00740
9.85629,9.85315,0.00314
9.93614,9.91383,0.02231
10.15897,10.14185,0.01712
10.22603,10.22593,0.00010
10.28759,10.28674,0.00085
10.38273,10.37527,0.00746
10.47630,10.47620,0.00010
10.62256,10.62141,0.00115
10.66467,10.66208,0.00259
10.74961,10.74100,0.00861
10.77583,10.74961,0.02623
10.82266,10.80763,0.01503
10.83006,10.82266,0.00740
10.85071,10.83994,0.01078
10.90421,10.90411,0.00010
10.99603,10.99348,0.00255
11.07036,11.06736,0.00300
11.07274,11.07264,0.00010
11.12987,11.10647,0.02340
11.20887,11.20499,0.00388
11.25406,11.25376,0.00031
11.31884,11.30328,0.01556
11.55095,11.54288,0.00807
11.61126,11.59947,0.01179
11.68791,11.66405,0.02386
11.69311,11.69301,0.00010
11.81484,11.79533,0.01951
11.82846,11.81484,0.01361
11.87619,11.84836,0.02783
11.87841,11.87831,0.00010
11.93645,11.92983,0.00663
12.00265,11.99414,0.00851
12.19550,12.19540,0.00010
12.38553,12.38543,0.00010
12.44106,12.41639,0.02467
12.44902,12.44106,0.00796
12.50559,12.50285,0.00275
12.88068,12.87342,0.00726
13.28972,13.28962,0.00010
13.35832,13.34953,0.00879
13.39853,13.37100,0.02753
13.59119,13.57455,0.01664
13.67927,13.67917,0.00010
13.70230,13.69615,0.00615
13.88187,13.87272,0.00916
13.91532,13.90741,0.00791
14.06408,14.04784,0.01624
14.07955,14.07945,0.00010
14.14885,14.14003,0.00883
14.16446,14.15590,0.00856
14.21691,14.21549,0.00142
14.34626,14.33593,0.01032
14.44948,14.44938,0.00010
14.56769,14.56759,0.00010
14.57468,14.57458,0.00010
14.59470,14.58893,0.00577
14.73780,14.72408,0.01372
14.79244,14.79234,0.00010
14.85470,14.84009,0.01461
14.87554,14.87028,0.00526
15.09921,15.09077,0.00844
15.09931,15.09921,0.00010
15.11143,15.10872,0.00271
15.18985,15.17569,0.01416
15.26596,15.24977,0.01619
15.26670,15.26596,0.00074
15.27822,15.27812,0.00010
15.33595,15.32098,0.01497
15.37047,15.37037,0.00010
15.37281,15.37271,0.00010
15.38187,15.38171,0.00016
15.40689,15.40328,0.00361
