0.00211,1.00000
0.00221,0.00000
0.02578,1.00000
0.02672,0.00000
0.02876,1.00000
0.02886,0.00000
0.02947,1.00000
0.02957,0.00000
0.03107,1.00000
0.03117,0.00000
0.09856,1.00000
0.10043,0.00000
0.14429,1.00000
0.14439,0.00000
0.23240,1.00000
0.23289,0.00000
0.24411,1.00000
0.24585,0.00000
0.25063,1.00000
0.25109,0.00000
0.25976,1.00000
0.26049,0.00000
0.26249,1.00000
0.26342,0.00000
0.26538,1.00000
0.26626,0.00000
0.29446,1.00000
0.29562,0.00000
0.34439,1.00000
0.34556,0.00000
0.45017,1.00000
0.45075,0.00000
0.47998,1.00000
0.48175,0.00000
0.54838,1.00000
0.54892,0.00000
0.55982,1.00000
0.56064,0.00000
0.56699,1.00000
0.56762,0.00000
0.57605,1.00000
0.57690,0.00000
0.58949,1.00000
0.59008,0.00000
0.59691,1.00000
0.59701,0.00000
0.68406,1.00000
0.68481,2.00000
0.68725,1.00000
0.68735,0.00000
0.71538,1.00000
0.71557,0.00000
0.77960,1.00000
0.77999,0.00000
0.85093,1.00000
0.85166,0.00000
0.93323,1.00000
0.93457,0.00000
0.95389,1.00000
0.95452,0.00000
0.98960,1.00000
0.99010,0.00000
0.99238,1.00000
0.99445,0.00000
1.02873,1.00000
1.03039,0.00000
1.05143,1.00000
1.05255,0.00000
1.05438,1.00000
1.05573,0.00000
1.10525,1.00000
1.10595,0.00000
1.13916,1.00000
1.13940,0.00000
1.17037,1.00000
1.17128,0.00000
1.20782,1.00000
1.20792,0.00000
1.22902,1.00000
1.22950,0.00000
1.23802,1.00000
1.23883,0.00000
1.24481,1.00000
1.24551,0.00000
1.26327,1.00000
1.26337,0.00000
1.27848,1.00000
1.27858,0.00000
1.30496,1.00000
1.30506,0.00000
1.30582,1.00000
1.30714,2.00000
1.30723,1.00000
1.30974,0.00000
1.32318,1.00000
1.32328,0.00000
1.43666,1.00000
1.43676,0.00000
1.44297,1.00000
1.44319,2.00000
1.44406,1.00000
1.44563,0.00000
1.52482,1.00000
1.52596,2.00000
1.52657,1.00000
1.52685,0.00000
1.52690,1.00000
1.52767,0.00000
1.54679,1.00000
1.54689,0.00000
1.55459,1.00000
1.55477,0.00000
1.56759,1.00000
1.56769,0.00000
1.57951,1.00000
1.58166,0.00000
1.63002,1.00000
1.63012,0.00000
1.67158,1.00000
1.67210,0.00000
1.69587,1.00000
1.69597,0.00000
1.69861,1.00000
1.70041,0.00000
1.70417,1.00000
1.70584,0.00000
1.73822,1.00000
1.73884,0.00000
1.74093,1.00000
1.74278,0.00000
1.75816,1.00000
1.75871,0.00000
1.80448,1.00000
1.80458,0.00000
1.80549,1.00000
1.80640,0.00000
1.80646,1.00000
1.80656,0.00000
1.80800,1.00000
1.80820,0.00000
1.82374,1.00000
1.82591,0.00000
1.83068,1.00000
1.83108,0.00000
1.85528,1.00000
1.85538,0.00000
1.88016,1.00000
1.88032,0.00000
1.98560,1.00000
1.98661,0.00000
1.99808,1.00000
1.99818,0.00000
2.07173,1.00000
2.07183,0.00000
2.13780,1.00000
2.13946,0.00000
2.15152,1.00000
2.15162,0.00000
2.17231,1.00000
2.17263,0.00000
2.17375,1.00000
2.17543,0.00000
2.19372,1.00000
2.19382,0.00000
2.22744,1.00000
2.23042,0.00000
2.26778,1.00000
2.26788,0.00000
2.27199,1.00000
2.27377,0.00000
2.31696,1.00000
2.31881,0.00000
2.37507,1.00000
2.37684,0.00000
2.38245,1.00000
2.38275,0.00000
2.40746,1.00000
2.40856,0.00000
2.41548,1.00000
2.41558,0.00000
2.43973,1.00000
2.43983,0.00000
2.48518,1.00000
2.48556,0.00000
2.56441,1.00000
2.56491,2.00000
2.56518,1.00000
2.56551,0.00000
2.57036,1.00000
2.57046,0.00000
2.58922,1.00000
2.58932,0.00000
2.65053,1.00000
2.65063,0.00000
2.66607,1.00000
2.66617,0.00000
2.70003,1.00000
2.70166,0.00000
2.79454,1.00000
2.79616,0.00000
2.79933,1.00000
2.80100,0.00000
2.86907,1.00000
2.86989,0.00000
2.88054,1.00000
2.88064,0.00000
2.88150,1.00000
2.88274,0.00000
2.89062,1.00000
2.89072,0.00000
2.89491,1.00000
2.89588,0.00000
2.90536,1.00000
2.90694,0.00000
2.93228,1.00000
2.93238,0.00000
3.06971,1.00000
3.06981,0.00000
3.09833,1.00000
3.09843,0.00000
3.15836,1.00000
3.15846,0.00000
3.20486,1.00000
3.20496,0.00000
3.22213,1.00000
3.22335,0.00000
3.22622,1.00000
3.22632,0.00000
3.25394,1.00000
3.25404,0.00000
3.26213,1.00000
3.26431,0.00000
3.38904,1.00000
3.38960,0.00000
3.40029,1.00000
3.40116,0.00000
3.41122,1.00000
3.41411,0.00000
3.43346,1.00000
3.43413,0.00000
3.44377,1.00000
3.44445,0.00000
3.49583,1.00000
3.49638,0.00000
3.49964,1.00000
3.50184,0.00000
3.54289,1.00000
3.54397,0.00000
3.54742,1.00000
3.54951,0.00000
3.60646,1.00000
3.60858,0.00000
3.61169,1.00000
3.61333,0.00000
3.62306,1.00000
3.62494,0.00000
3.73530,1.00000
3.73628,2.00000
3.73641,1.00000
3.73651,0.00000
3.77202,1.00000
3.77212,0.00000
3.78198,1.00000
3.78349,0.00000
3.80701,1.00000
3.80836,0.00000
3.81164,1.00000
3.81188,0.00000
3.88012,1.00000
3.88112,2.00000
3.88217,1.00000
3.88227,0.00000
4.00075,1.00000
4.00151,0.00000
4.00442,1.00000
4.00504,0.00000
4.00621,1.00000
4.00695,0.00000
4.00795,1.00000
4.00805,0.00000
4.02799,1.00000
4.02889,0.00000
4.05149,1.00000
4.05162,0.00000
4.09499,1.00000
4.09509,0.00000
4.12467,1.00000
4.12491,0.00000
4.17971,1.00000
4.18044,0.00000
4.18180,1.00000
4.18295,0.00000
4.19606,1.00000
4.19871,0.00000
4.20554,1.00000
4.20645,0.00000
4.22770,1.00000
4.22931,0.00000
4.29141,1.00000
4.29389,0.00000
4.29843,1.00000
4.29861,0.00000
4.31210,1.00000
4.31220,0.00000
4.41748,1.00000
4.41961,0.00000
4.48074,1.00000
4.48241,0.00000
4.49328,1.00000
4.49400,0.00000
4.51309,1.00000
4.51434,0.00000
4.52778,1.00000
4.52788,0.00000
4.55617,1.00000
4.55646,0.00000
4.64262,1.00000
4.64327,0.00000
4.65022,1.00000
4.65032,0.00000
4.67447,1.00000
4.67703,0.00000
4.74087,1.00000
4.74183,0.00000
4.76520,1.00000
4.76530,0.00000
4.78620,1.00000
4.78653,0.00000
4.80174,1.00000
4.80184,0.00000
4.81627,1.00000
4.81679,0.00000
4.84568,1.00000
4.84690,0.00000
4.85000,1.00000
4.85157,0.00000
4.85523,1.00000
4.85759,0.00000
4.86538,1.00000
4.86634,0.00000
4.89689,1.00000
4.89699,0.00000
