0.14495,0.14429,0.00066
0.29568,0.29446,0.00122
0.32612,0.32444,0.00169
1.20049,1.19933,0.00116
1.44486,1.44297,0.00189
1.68950,1.68897,0.00053
1.76324,1.76278,0.00046
1.88026,1.88016,0.00010
1.94211,1.94013,0.00198
2.02999,2.02862,0.00137
2.43649,2.43450,0.00199
2.49581,2.49571,0.00010
2.97025,2.97015,0.00010
3.60727,3.60540,0.00187
4.10595,4.10585,0.00010
4.49693,4.49644,0.00049
5.11313,5.11139,0.00174
5.19273,5.19227,0.00046
5.29350,5.29277,0.00073
5.58359,5.58266,0.00093
5.70338,5.70249,0.00088
5.77150,5.77034,0.00116
5.96741,5.96624,0.00117
6.03627,6.03570,0.00057
6.70157,6.69980,0.00177
6.83021,6.82967,0.00054
6.83115,6.83033,0.00082
7.17596,7.17533,0.00063
7.52649,7.52564,0.00085
7.53438,7.53379,0.00060
7.60083,7.60073,0.00010
7.79843,7.79524,0.00319
8.47450,8.47440,0.00010
8.87070,8.87051,0.00019
9.49401,9.49363,0.00038
9.57490,9.57417,0.00073
9.59398,9.59265,0.00134
9.66854,9.66792,0.00062
9.85150,9.85100,0.00050
9.89568,9.89361,0.00207
9.96830,9.96664,0.00166
9.98371,9.98259,0.00112
9.99068,9.98934,0.00134
10.13096,10.13025,0.00071
10.15746,10.15721,0.00024
10.24082,10.23991,0.00091
10.54505,10.54495,0.00010
10.59599,10.59551,0.00048
10.60532,10.60450,0.00082
10.91734,10.91664,0.00069
11.17662,11.17652,0.00010
11.20325,11.20315,0.00010
11.34351,11.34341,0.00010
11.73847,11.73706,0.00140
11.74644,11.74393,0.00251
11.97813,11.97803,0.00010
12.29984,12.29974,0.00010
12.56834,12.56725,0.00109
12.63018,12.62861,0.00157
12.75606,12.75430,0.00175
13.14032,13.14004,0.00028
13.21586,13.21509,0.00077
13.25589,13.25579,0.00010
14.05380,14.05362,0.00018
14.30714,14.30704,0.00010
14.43960,14.43745,0.00215
14.77880,14.77870,0.00010
15.05218,15.05166,0.00052
15.16099,15.16089,0.00010
15.23716,15.23536,0.00180
15.27117,15.26950,0.00166
15.56403,15.56341,0.00063
16.52326,16.52142,0.00185
16.53826,16.53772,0.00054
16.60340,16.60330,0.00010
16.62064,16.61973,0.00091
17.43112,17.43102,0.00010
17.70505,17.70486,0.00020
17.80048,17.79831,0.00217
18.03505,18.03465,0.00040
18.43152,18.43142,0.00010
18.75272,18.75256,0.00016
18.85707,18.85606,0.00101
19.13834,19.13824,0.00010
19.21199,19.21189,0.00010
19.54014,19.53848,0.00166
19.55574,19.55564,0.00010
20.51339,20.51307,0.00032
20.67282,20.67113,0.00169
21.14050,21.14040,0.00010
21.23865,21.23567,0.00297
21.52546,21.52536,0.00010
21.69909,21.69731,0.00178
21.99207,21.99022,0.00184
22.41030,22.40853,0.00177
22.77189,22.77160,0.00030
22.79770,22.79660,0.00110
22.91410,22.91400,0.00010
22.91496,22.91486,0.00010
23.06331,23.06293,0.00038
23.47523,23.47446,0.00077
23.64341,23.64308,0.00033
24.01130,24.01120,0.00010
24.52184,24.52174,0.00010
24.66308,24.66298,0.00010
24.68077,24.68067,0.00010
24.71410,24.71247,0.00162
24.95965,24.95803,0.00162
25.34542,25.34375,0.00167
25.89438,25.89356,0.00082
26.16801,26.16791,0.00010
26.18410,26.18286,0.00124
26.77989,26.77979,0.00010
26.82243,26.82145,0.00097
26.90941,26.90782,0.00158
27.28539,27.28529,0.00010
27.49840,27.49830,0.00010
27.58589,27.58579,0.00010
27.63355,27.63345,0.00010
27.85274,27.85264,0.00010
27.87523,27.87400,0.00122
27.91896,27.91886,0.00010
28.11062,28.11052,0.00010
28.40165,28.39948,0.00218
28.70115,28.70059,0.00056
29.26356,29.26270,0.00087
29.60059,29.59771,0.00289
29.67972,29.67905,0.00067
30.05328,30.05260,0.00068
30.05588,30.05533,0.00055
30.16898,30.16678,0.00220
30.56678,30.56571,0.00108
30.79692,30.79483,0.00209
30.80701,30.80489,0.00212
30.84848,30.84684,0.00164
31.03403,31.03216,0.00187
31.22185,31.22074,0.00111
31.42623,31.42613,0.00010
31.66733,31.66723,0.00010
31.98264,31.98113,0.00151
32.21488,32.21353,0.00136
32.54567,32.54543,0.00024
32.56752,32.56548,0.00204
32.99756,32.99746,0.00010
33.20902,33.20826,0.00076
33.35277,33.35215,0.00062
33.39996,33.39922,0.00074
33.55016,33.55006,0.00010
33.57100,33.57010,0.00090
33.94930,33.94918,0.00013
34.74373,34.74363,0.00010
34.87840,34.87816,0.00024
34.99937,34.99863,0.00073
35.06973,35.06857,0.00116
35.71847,35.71582,0.00265
36.03377,36.03285,0.00092
36.12996,36.12836,0.00161
36.38389,36.38140,0.00248
36.65453,36.65435,0.00018
36.76456,36.76446,0.00010
36.85925,36.85713,0.00213
36.91717,36.91551,0.00166
36.94636,36.94564,0.00072
37.09622,37.09497,0.00125
37.22106,37.22096,0.00010
