0.00000,nan,nan,nan,nan,0.50000,0.00000
0.50000,0.00119,0.00164,0.00168,0.00169,1.00000,0.00712
1.00000,nan,nan,nan,nan,1.00000,0.00000
1.50000,0.00153,0.00185,0.00188,0.00189,1.00000,0.00610
2.00000,0.00077,0.00176,0.00193,0.00198,1.00000,0.00613
2.50000,0.00115,0.00192,0.00197,0.00199,1.00000,0.00692
3.00000,0.00010,0.00010,0.00010,0.00010,1.00000,0.00020
3.50000,nan,nan,nan,nan,1.00000,0.00000
4.00000,0.00187,0.00187,0.00187,0.00187,1.00000,0.00374
4.50000,0.00030,0.00047,0.00049,0.00049,1.00000,0.00118
5.00000,nan,nan,nan,nan,1.00000,0.00000
5.50000,0.00098,0.00164,0.00172,0.00174,1.00000,0.00585
6.00000,0.00104,0.00117,0.00117,0.00117,1.00000,0.00828
6.50000,0.00057,0.00057,0.00057,0.00057,1.00000,0.00115
7.00000,0.00104,0.00168,0.00175,0.00177,1.00000,0.00626
7.50000,0.00063,0.00063,0.00063,0.00063,1.00000,0.00126
8.00000,0.00118,0.00284,0.00312,0.00319,1.00000,0.00947
8.50000,0.00010,0.00010,0.00010,0.00010,1.00000,0.00020
9.00000,0.00019,0.00019,0.00019,0.00019,1.00000,0.00038
9.50000,0.00038,0.00038,0.00038,0.00038,1.00000,0.00077
10.00000,0.00117,0.00193,0.00204,0.00207,1.00000,0.01876
10.50000,0.00062,0.00089,0.00090,0.00091,1.00000,0.00372
11.00000,0.00052,0.00080,0.00081,0.00082,1.00000,0.00418
11.50000,0.00010,0.00010,0.00010,0.00010,1.00000,0.00060
12.00000,0.00134,0.00240,0.00249,0.00251,1.00000,0.00804
12.50000,0.00010,0.00010,0.00010,0.00010,1.00000,0.00020
13.00000,0.00147,0.00173,0.00175,0.00175,1.00000,0.00882
13.50000,0.00038,0.00072,0.00076,0.00077,1.00000,0.00230
14.00000,nan,nan,nan,nan,1.00000,0.00000
14.50000,0.00081,0.00195,0.00211,0.00215,1.00000,0.00486
15.00000,0.00010,0.00010,0.00010,0.00010,1.00000,0.00020
15.50000,0.00102,0.00178,0.00180,0.00180,1.00000,0.00817
16.00000,0.00063,0.00063,0.00063,0.00063,1.00000,0.00125
16.50000,nan,nan,nan,nan,1.00000,0.00000
17.00000,0.00085,0.00170,0.00182,0.00185,1.00000,0.00679
17.50000,0.00010,0.00010,0.00010,0.00010,1.00000,0.00020
18.00000,0.00118,0.00207,0.00215,0.00217,1.00000,0.00474
18.50000,0.00025,0.00038,0.00040,0.00040,1.00000,0.00100
19.00000,0.00058,0.00096,0.00100,0.00101,1.00000,0.00233
19.50000,0.00010,0.00010,0.00010,0.00010,1.00000,0.00040
20.00000,0.00088,0.00158,0.00164,0.00166,1.00000,0.00352
20.50000,nan,nan,nan,nan,1.00000,0.00000
21.00000,0.00101,0.00162,0.00167,0.00169,1.00000,0.00402
21.50000,0.00154,0.00283,0.00294,0.00297,1.00000,0.00615
22.00000,0.00124,0.00184,0.00184,0.00184,1.00000,0.00745
22.50000,0.00177,0.00177,0.00177,0.00177,1.00000,0.00354
23.00000,0.00040,0.00098,0.00108,0.00110,1.00000,0.00320
23.50000,0.00057,0.00075,0.00076,0.00077,1.00000,0.00229
