0.01237,0.00211,0.01027,0.00000
0.01994,0.01237,0.00756,0.00000
0.02049,0.01994,0.00056,0.00000
0.02413,0.02049,0.00364,0.00000
0.06547,0.06413,0.00134,0.00000
0.06720,0.06547,0.00173,0.00000
0.06745,0.06720,0.00024,0.00000
0.06755,0.06745,0.00010,0.00000
0.06855,0.02413,0.04441,0.00000
0.08545,0.04413,0.04132,0.00000
0.08593,0.08545,0.00048,0.00000
0.08740,0.05413,0.03327,0.00000
0.09586,0.08740,0.00846,0.00000
0.10178,0.06855,0.03323,0.00000
0.10247,0.10178,0.00069,0.00000
0.11257,0.11247,0.00010,0.00000
0.11267,0.11257,0.00010,0.00000
0.11494,0.10247,0.01247,0.00000
0.14318,0.12885,0.01434,0.00000
0.14328,0.14318,0.00010,0.00000
0.15552,0.14429,0.01123,0.00000
0.18685,0.18675,0.00010,0.00000
0.19029,0.18996,0.00033,0.00000
0.19582,0.19506,0.00077,0.00000
0.22123,0.20568,0.01555,0.00000
0.22313,0.22294,0.00018,0.00000
0.25254,0.25244,0.00010,0.00000
0.25429,0.23244,0.02185,0.00000
0.25481,0.25429,0.00052,0.00000
0.26647,0.26481,0.00166,0.00000
0.26814,0.25481,0.01333,0.00000
0.27785,0.26814,0.00972,0.00000
0.27795,0.27785,0.00010,0.00000
0.27805,0.27795,0.00010,0.00000
0.27896,0.27805,0.00091,0.00000
0.28699,0.27896,0.00803,0.00000
0.29142,0.28699,0.00443,0.00000
0.29182,0.29142,0.00040,0.00000
0.29374,0.29182,0.00192,0.00000
0.29463,0.29374,0.00089,0.00000
0.29473,0.29463,0.00010,0.00000
0.30504,0.29477,0.01027,0.00000
0.32808,0.31372,0.01436,0.00000
0.32840,0.32808,0.00032,0.00000
0.32850,0.32840,0.00010,0.00000
0.33053,0.32850,0.00203,0.00000
0.33875,0.33865,0.00010,0.00000
0.36021,0.34148,0.01873,0.00000
0.36075,0.36021,0.00054,0.00000
0.36517,0.36150,0.00367,0.00000
0.36838,0.36828,0.00010,0.00000
0.38313,0.38275,0.00038,0.00000
0.41155,0.40451,0.00704,0.00000
0.42596,0.42477,0.00119,0.00000
0.42962,0.42952,0.00010,0.00000
0.43965,0.43799,0.00166,0.00000
0.44138,0.44128,0.00010,0.00000
0.45504,0.45494,0.00010,0.00000
0.48375,0.48365,0.00010,0.00000
0.48385,0.46365,0.02020,0.00000
0.48509,0.48385,0.00124,0.00000
0.49510,0.48509,0.01001,0.00000
0.50204,0.49965,0.00239,0.62063
0.50214,0.50204,0.00010,0.62063
0.53031,0.52674,0.00357,0.62063
0.53041,0.53031,0.00010,0.62063
0.53682,0.53449,0.00233,0.62063
0.53692,0.53682,0.00010,0.62063
0.56637,0.54837,0.01800,0.62063
0.57437,0.56637,0.00800,0.62063
0.59028,0.58437,0.00591,0.62063
0.59448,0.59028,0.00420,0.62063
0.61150,0.60448,0.00701,0.62063
0.62329,0.62150,0.00179,0.62063
0.62904,0.62329,0.00576,0.62063
0.65340,0.64904,0.00436,0.62063
0.65547,0.57437,0.08110,0.62063
0.69867,0.62904,0.06963,0.62063
0.70783,0.59448,0.11335,0.62063
0.72270,0.71783,0.00486,0.62063
0.74941,0.66547,0.08393,0.62063
0.77845,0.67547,0.10298,0.62063
0.77855,0.77845,0.00010,0.62063
0.78505,0.77855,0.00650,0.62063
0.78644,0.68547,0.10097,0.62063
0.79138,0.78644,0.00494,0.62063
0.80066,0.79138,0.00928,0.62063
0.81338,0.81066,0.00272,0.62063
0.81487,0.65547,0.15939,0.62063
0.82262,0.81487,0.00775,0.62063
0.84207,0.83262,0.00945,0.62063
0.84531,0.84207,0.00324,0.62063
0.85072,0.72270,0.12802,0.62063
0.87458,0.73270,0.14188,0.62063
0.87468,0.87458,0.00010,0.62063
0.87773,0.74941,0.12832,0.62063
0.89526,0.88773,0.00753,0.62063
0.89536,0.89526,0.00010,0.62063
0.90888,0.90536,0.00352,0.62063
0.90898,0.90888,0.00010,0.62063
0.91893,0.90898,0.00995,0.62063
0.93414,0.80066,0.13347,0.62063
0.93862,0.93414,0.00448,0.62063
0.95409,0.94862,0.00547,0.62063
0.95419,0.95409,0.00010,0.62063
0.96426,0.85072,0.11354,0.62063
1.01426,1.00426,0.01000,0.91976
1.01728,1.01426,0.00302,0.91976
1.01738,1.01728,0.00010,0.91976
1.01978,0.89536,0.12442,0.91976
1.04043,0.91893,0.12150,0.91976
1.04722,0.82262,0.22461,0.91976
1.06324,0.95419,0.10905,0.91976
1.07115,0.86072,0.21043,0.91976
1.08013,0.97426,0.10586,0.91976
1.09023,1.09013,0.00010,0.91976
1.09246,0.98426,0.10820,0.91976
1.09560,1.09246,0.00314,0.91976
1.10745,0.75941,0.34805,0.91976
1.12542,1.11745,0.00797,0.91976
1.13166,1.01978,0.11188,0.91976
1.13912,1.13166,0.00746,0.91976
1.13922,1.13912,0.00010,0.91976
1.15037,1.14922,0.00115,0.91976
1.15058,1.04722,0.10335,0.91976
1.15068,1.15058,0.00010,0.91976
1.15078,1.15068,0.00010,0.91976
1.17353,1.17078,0.00275,0.91976
1.17464,1.08013,0.09451,0.91976
1.17540,1.17464,0.00076,0.91976
1.20252,1.10745,0.09507,0.91976
1.20262,1.20252,0.00010,0.91976
1.20517,1.20262,0.00255,0.91976
1.20817,1.20517,0.00300,0.91976
1.20827,1.20817,0.00010,0.91976
1.22858,1.22827,0.00031,0.91976
1.23317,1.02978,0.20340,0.91976
1.23327,1.23317,0.00010,0.91976
1.23337,1.23327,0.00010,0.91976
1.23347,1.23337,0.00010,0.91976
1.24640,1.16078,0.08562,0.91976
1.25870,1.09560,0.16310,0.91976
1.25880,1.25870,0.00010,0.91976
1.25958,1.18540,0.07418,0.91976
1.31135,1.30958,0.00177,0.91976
1.31247,1.21827,0.09420,0.91976
1.31910,1.31247,0.00663,0.91976
1.32888,1.15078,0.17810,0.91976
1.33500,1.32888,0.00612,0.91976
1.34373,1.33500,0.00872,0.91976
1.37648,1.37373,0.00275,0.91976
1.38520,1.26958,0.11562,0.91976
1.39530,1.39520,0.00010,0.91976
1.40409,1.39530,0.00879,0.91976
1.40749,1.20827,0.19922,0.91976
1.46401,1.45749,0.00652,0.91976
1.46674,1.46401,0.00273,0.91976
1.47590,1.46674,0.00916,0.91976
1.47976,1.24640,0.23336,0.91976
1.49073,1.35373,0.13701,0.91976
1.49688,1.49073,0.00614,0.91976
1.50058,1.25958,0.24100,1.00000
1.50087,1.38520,0.11566,1.00000
1.50097,1.50087,0.00010,1.00000
1.50177,1.28958,0.21219,1.00000
1.51060,1.50177,0.00883,1.00000
1.51843,1.29958,0.21885,1.00000
1.52853,1.52843,0.00010,1.00000
1.52863,1.52853,0.00010,1.00000
1.53527,1.43749,0.09778,1.00000
1.55537,1.55527,0.00010,1.00000
1.55547,1.55537,0.00010,1.00000
1.56056,1.44749,0.11307,1.00000
1.59329,1.59056,0.00273,1.00000
1.60339,1.60329,0.00010,1.00000
1.60349,1.60339,0.00010,1.00000
1.61193,1.60349,0.00844,1.00000
1.61203,1.61193,0.00010,1.00000
1.62474,1.62203,0.00271,1.00000
1.63506,1.53527,0.09980,1.00000
1.64617,1.54527,0.10090,1.00000
1.64691,1.64617,0.00074,1.00000
1.64701,1.64691,0.00010,1.00000
1.67073,1.57056,0.10017,1.00000
1.67871,1.58056,0.09815,1.00000
1.67902,1.47976,0.19926,1.00000
1.68912,1.68902,0.00010,1.00000
1.68922,1.68912,0.00010,1.00000
1.69497,1.42749,0.26748,1.00000
1.70229,1.69497,0.00732,1.00000
1.70645,1.62474,0.08171,1.00000
1.72264,1.63506,0.08757,1.00000
1.73761,1.64701,0.09060,1.00000
1.73771,1.73761,0.00010,1.00000
1.73959,1.56056,0.17903,1.00000
1.75800,1.67902,0.07899,1.00000
1.81602,1.80800,0.00801,1.00000
1.82391,1.81602,0.00789,1.00000
1.82521,1.72264,0.10257,1.00000
1.82974,1.82521,0.00453,1.00000
1.83098,1.73959,0.09139,1.00000
1.83721,1.83098,0.00623,1.00000
1.85731,1.85721,0.00010,1.00000
1.86620,1.75800,0.10819,1.00000
1.88958,1.88620,0.00338,1.00000
1.88968,1.88958,0.00010,1.00000
1.89736,1.77800,0.11935,1.00000
1.91889,1.70645,0.21244,1.00000
1.92027,1.79800,0.12226,1.00000
1.93037,1.93027,0.00010,1.00000
1.93047,1.93037,0.00010,1.00000
1.93328,1.83721,0.09607,1.00000
1.95338,1.95328,0.00010,1.00000
1.95748,1.95338,0.00410,1.00000
1.95758,1.95748,0.00010,1.00000
1.96357,1.86620,0.09737,1.00000
1.96878,1.96357,0.00521,1.00000
1.97241,1.96878,0.00364,1.00000
1.97487,1.76800,0.20687,1.00000
1.98582,1.89736,0.08847,1.00000
1.99250,1.98582,0.00667,1.00000
1.99260,1.99250,0.00010,1.00000
1.99270,1.99260,0.00010,1.00000
2.00185,1.90736,0.09449,1.00000
2.00759,2.00185,0.00574,1.00000
2.02717,1.92027,0.10690,1.00000
2.03727,2.03717,0.00010,1.00000
2.04737,2.04727,0.00010,1.00000
2.06567,1.84721,0.21846,1.00000
2.06577,2.06567,0.00010,1.00000
2.12837,2.12577,0.00259,1.00000
2.14090,2.13837,0.00253,1.00000
2.14265,2.00759,0.13506,1.00000
2.15788,2.15265,0.00523,1.00000
2.16195,2.15788,0.00407,1.00000
2.16612,2.16195,0.00417,1.00000
2.18654,1.93328,0.25326,1.00000
2.18664,2.18654,0.00010,1.00000
2.19299,2.18664,0.00635,1.00000
2.20079,2.19299,0.00780,1.00000
2.20498,2.04737,0.15761,1.00000
2.21350,2.20498,0.00852,1.00000
2.21416,2.21350,0.00066,1.00000
2.22187,2.21416,0.00771,1.00000
2.22197,2.22187,0.00010,1.00000
2.24335,2.24197,0.00138,1.00000
2.24345,2.24335,0.00010,1.00000
2.24468,2.07577,0.16891,1.00000
2.25469,2.08577,0.16892,1.00000
2.26455,2.09577,0.16877,1.00000
2.26465,2.26455,0.00010,1.00000
2.26733,2.10577,0.16156,1.00000
2.27978,2.11577,0.16400,1.00000
2.28693,2.27978,0.00715,1.00000
2.29703,2.29693,0.00010,1.00000
2.30713,2.30703,0.00010,1.00000
2.31333,2.30713,0.00620,1.00000
2.31555,2.14265,0.17290,1.00000
2.33069,2.32555,0.00514,1.00000
2.33079,2.33069,0.00010,1.00000
2.34453,2.02717,0.31736,1.00000
2.35463,2.35453,0.00010,1.00000
2.36198,2.35463,0.00735,1.00000
2.37171,2.17612,0.19559,1.00000
2.37442,2.37171,0.00271,1.00000
2.39332,2.38442,0.00891,1.00000
2.40782,2.22197,0.18585,1.00000
2.40792,2.40782,0.00010,1.00000
